oid,locIndex,geoid10,csaName,walkIndex
"35936",43.26798,"80590118033","Denver-Aurora-Boulder, CO","12"
"35937",45.10113,"80590118034","Denver-Aurora-Boulder, CO","14"
"35938",51.2189,"80590118041","Denver-Aurora-Boulder, CO","15"
"35939",49.06839,"80590118042","Denver-Aurora-Boulder, CO","16"
"35940",43.01935,"80590118043","Denver-Aurora-Boulder, CO","16"
"35941",33.94586,"80590118051","Denver-Aurora-Boulder, CO","12"
"35942",32.47459,"80590118052","Denver-Aurora-Boulder, CO","15"
"35943",40.56039,"80590118053","Denver-Aurora-Boulder, CO","19"
"35944",45.67285,"80590118061","Denver-Aurora-Boulder, CO","15"
"35945",37.77349,"80590118062","Denver-Aurora-Boulder, CO","15"
"35946",37.64259,"80590118063","Denver-Aurora-Boulder, CO","16"
"35947",44.16818,"80590119041","Denver-Aurora-Boulder, CO","16"
"35948",41.95289,"80590119042","Denver-Aurora-Boulder, CO","14"
"35949",49.74245,"80590119511","Denver-Aurora-Boulder, CO","13"
"35950",39.12756,"80590119512","Denver-Aurora-Boulder, CO","10"
"35951",52.89157,"80590120221","Denver-Aurora-Boulder, CO","12"
"35952",46.2965,"80590120222","Denver-Aurora-Boulder, CO","14"
"35953",45.00239,"80590120223","Denver-Aurora-Boulder, CO","14"
"35954",54.68422,"80590120224","Denver-Aurora-Boulder, CO","13"
"35955",49.36878,"80590120231","Denver-Aurora-Boulder, CO","5"
"35956",53.69957,"80590120232","Denver-Aurora-Boulder, CO","13"
"35957",48.50459,"80590120233","Denver-Aurora-Boulder, CO","13"
"35958",53.60435,"80590120241","Denver-Aurora-Boulder, CO","16"
"35959",49.698,"80590120242","Denver-Aurora-Boulder, CO","14"
"35960",49.6624,"80590120243","Denver-Aurora-Boulder, CO","14"
"35961",49.7116,"80590120261","Denver-Aurora-Boulder, CO","3"
"35962",55.14663,"80590120262","Denver-Aurora-Boulder, CO","7"
"35963",58.95086,"80590120263","Denver-Aurora-Boulder, CO","6"
"35964",55.1179,"80590120271","Denver-Aurora-Boulder, CO","3"
"35965",64.00986,"80590120272","Denver-Aurora-Boulder, CO","3"
"35966",50.70421,"80590120273","Denver-Aurora-Boulder, CO","7"
"35967",53.26413,"80590120301","Denver-Aurora-Boulder, CO","13"
"35968",52.91474,"80590120302","Denver-Aurora-Boulder, CO","3"
"35969",58.03192,"80590120303","Denver-Aurora-Boulder, CO","7"
"35970",58.91598,"80590120304","Denver-Aurora-Boulder, CO","3"
"35971",52.14732,"80590120311","Denver-Aurora-Boulder, CO","4"
"35972",51.83634,"80590120312","Denver-Aurora-Boulder, CO","6"
"35973",59.42177,"80590120313","Denver-Aurora-Boulder, CO","3"
"35974",55.0425,"80590120321","Denver-Aurora-Boulder, CO","9"
"35975",57.49354,"80590120322","Denver-Aurora-Boulder, CO","3"
"35976",65.75334,"80590120323","Denver-Aurora-Boulder, CO","5"
"35977",61.5909,"80590120331","Denver-Aurora-Boulder, CO","5"
"35978",67.38553,"80590120332","Denver-Aurora-Boulder, CO","5"
"35979",54.09743,"80590120333","Denver-Aurora-Boulder, CO","8"
"35980",58.69202,"80590120341","Denver-Aurora-Boulder, CO","7"
"35981",65.46477,"80590120342","Denver-Aurora-Boulder, CO","5"
"35982",71.32011,"80590120343","Denver-Aurora-Boulder, CO","7"
"35983",56.59674,"80590120351","Denver-Aurora-Boulder, CO","5"
"35984",54.65653,"80590120352","Denver-Aurora-Boulder, CO","12"
"35985",60.12365,"80590120353","Denver-Aurora-Boulder, CO","10"
"35986",61.37075,"80590120361","Denver-Aurora-Boulder, CO","5"
"35987",60.85163,"80590120362","Denver-Aurora-Boulder, CO","3"
"35988",57.57329,"80590120371","Denver-Aurora-Boulder, CO","5"
"35989",53.76791,"80590120372","Denver-Aurora-Boulder, CO","6"
"35990",58.38414,"80590120373","Denver-Aurora-Boulder, CO","8"
"35991",48.07115,"80590120381","Denver-Aurora-Boulder, CO","12"
"35992",52.11755,"80590120382","Denver-Aurora-Boulder, CO","10"
"35993",42.69187,"80590120391","Denver-Aurora-Boulder, CO","12"
"35994",52.40514,"80590120392","Denver-Aurora-Boulder, CO","12"
"35995",48.61992,"80590120393","Denver-Aurora-Boulder, CO","10"
"35996",47.49108,"80590120394","Denver-Aurora-Boulder, CO","13"
"35997",52.57303,"80590120395","Denver-Aurora-Boulder, CO","8"
"35998",49.64428,"80590120411","Denver-Aurora-Boulder, CO","11"
"35999",58.2321,"80590120412","Denver-Aurora-Boulder, CO","16"
"36000",51.53996,"80590120413","Denver-Aurora-Boulder, CO","12"
"36001",56.52548,"80590120414","Denver-Aurora-Boulder, CO","13"
"36002",51.00358,"80590120421","Denver-Aurora-Boulder, CO","15"
"36003",47.1699,"80590120422","Denver-Aurora-Boulder, CO","15"
"36004",51.03075,"80590120431","Denver-Aurora-Boulder, CO","14"
"36005",51.68367,"80590120432","Denver-Aurora-Boulder, CO","8"
"36006",45.50698,"80590120433","Denver-Aurora-Boulder, CO","10"
"36007",46.35185,"80590120441","Denver-Aurora-Boulder, CO","12"
"36008",45.90746,"80590120442","Denver-Aurora-Boulder, CO","13"
"36009",50.17799,"80590120451","Denver-Aurora-Boulder, CO","11"
"36010",46.32333,"80590120452","Denver-Aurora-Boulder, CO","11"
"36011",58.36999,"80590120453","Denver-Aurora-Boulder, CO","13"
"36012",45.22164,"80590120454","Denver-Aurora-Boulder, CO","14"
"36013",52.11934,"80590120461","Denver-Aurora-Boulder, CO","16"
"36014",45.88971,"80590120462","Denver-Aurora-Boulder, CO","16"
"36015",42.25547,"80590120471","Denver-Aurora-Boulder, CO","13"
"36016",46.02942,"80590120472","Denver-Aurora-Boulder, CO","9"
"36017",46.43209,"80590120473","Denver-Aurora-Boulder, CO","10"
"36018",58.91711,"80590120481","Denver-Aurora-Boulder, CO","9"
"36019",49.32487,"80590120482","Denver-Aurora-Boulder, CO","7"
"36020",48.99376,"80590120483","Denver-Aurora-Boulder, CO","7"
"36021",54.34132,"80590120491","Denver-Aurora-Boulder, CO","10"
"36022",53.93393,"80590120492","Denver-Aurora-Boulder, CO","4"
"36023",47.83994,"80590120493","Denver-Aurora-Boulder, CO","5"
"36024",62.04655,"80590120501","Denver-Aurora-Boulder, CO","5"
"36025",53.9223,"80590120502","Denver-Aurora-Boulder, CO","14"
"36026",50.97239,"80590120503","Denver-Aurora-Boulder, CO","9"
"36027",51.7899,"80590120511","Denver-Aurora-Boulder, CO","7"
"36028",45.89772,"80590120512","Denver-Aurora-Boulder, CO","11"
"36029",51.22949,"80590120513","Denver-Aurora-Boulder, CO","16"
"36030",47.24278,"80590120521","Denver-Aurora-Boulder, CO","15"
"36031",43.35856,"80590120522","Denver-Aurora-Boulder, CO","11"
"36032",47.57946,"80590120523","Denver-Aurora-Boulder, CO","7"
"36033",46.55543,"80590120524","Denver-Aurora-Boulder, CO","9"
"36034",46.4072,"80590120525","Denver-Aurora-Boulder, CO","10"
"36035",49.38117,"80590120531","Denver-Aurora-Boulder, CO","14"
"36036",47.34897,"80590120532","Denver-Aurora-Boulder, CO","13"
"36037",52.11682,"80590120533","Denver-Aurora-Boulder, CO","11"
"36038",47.36613,"80590120541","Denver-Aurora-Boulder, CO","14"
"36039",45.03501,"80590120542","Denver-Aurora-Boulder, CO","15"
"36040",49.54208,"80590120543","Denver-Aurora-Boulder, CO","15"
"36041",51.32581,"80590120551","Denver-Aurora-Boulder, CO","14"
"36042",46.94364,"80590120552","Denver-Aurora-Boulder, CO","16"
"36043",46.51281,"80590120553","Denver-Aurora-Boulder, CO","14"
"36044",50.81636,"80590120571","Denver-Aurora-Boulder, CO","8"
"36045",44.4649,"80590120572","Denver-Aurora-Boulder, CO","11"
"36046",48.40994,"80590120573","Denver-Aurora-Boulder, CO","13"
"36047",43.74482,"80590120574","Denver-Aurora-Boulder, CO","15"
"36048",58.15294,"80590120581","Denver-Aurora-Boulder, CO","4"
"36049",54.76557,"80590120582","Denver-Aurora-Boulder, CO","2"
"36050",52.53417,"80590120583","Denver-Aurora-Boulder, CO","5"
"36051",59.40596,"80590120584","Denver-Aurora-Boulder, CO","3"
"36052",48.16964,"80590120591","Denver-Aurora-Boulder, CO","12"
"36053",53.38794,"80590120592","Denver-Aurora-Boulder, CO","13"
"36054",51.14784,"80590120593","Denver-Aurora-Boulder, CO","14"
"36055",44.11534,"80590120601","Denver-Aurora-Boulder, CO","12"
"36056",48.31583,"80590120602","Denver-Aurora-Boulder, CO","12"
"36057",40.55436,"80590158001","Denver-Aurora-Boulder, CO","15"
"36058",49.65225,"80590158002","Denver-Aurora-Boulder, CO","14"
"36059",38.06372,"80590158003","Denver-Aurora-Boulder, CO","9"
"36060",43.81948,"80590159001","Denver-Aurora-Boulder, CO","11"
"36061",39.91699,"80590159002","Denver-Aurora-Boulder, CO","13"
"36062",49.5847,"80590603001","Denver-Aurora-Boulder, CO","14"
"36063",50.5512,"80590603002","Denver-Aurora-Boulder, CO","12"
"36064",46.39939,"80590603003","Denver-Aurora-Boulder, CO","12"
"36065",44.41367,"80590603004","Denver-Aurora-Boulder, CO","12"
"36066",44.85515,"80590604001","Denver-Aurora-Boulder, CO","15"
"36067",46.40997,"80590604002","Denver-Aurora-Boulder, CO","13"
"36068",47.13545,"80590604003","Denver-Aurora-Boulder, CO","14"
"36069",46.5303,"80590605001","Denver-Aurora-Boulder, CO","12"
"36070",,"80590605002","Denver-Aurora-Boulder, CO","14"
"36071",53.47571,"80590605003","Denver-Aurora-Boulder, CO","5"
"36072",,"80599800001","Denver-Aurora-Boulder, CO","11"
"36073",,"80599804001","Denver-Aurora-Boulder, CO","7"
"36074",,"80619601001",,"6"
"36075",,"80619601002",,"7"
"36076",,"80639621001",,"4"
"36077",,"80639621002",,"11"
"36078",,"80639621003",,"5"
"36079",,"80639621004",,"10"
"36080",,"80639622001",,"5"
"36081",,"80639622002",,"6"
"36082",,"80639623001",,"6"
"36083",,"80639623002",,"9"
"36084",44.38235,"80659617001",,"7"
"36085",45.42498,"80659617002",,"3"
"36086",38.97099,"80659617003",,"6"
"36087",34.65662,"80659617004",,"12"
"36088",42.58891,"80659617005",,"11"
"36089",47.41763,"80659617006",,"11"
"36090",45.20616,"80659619001",,"4"
"36091",45.80453,"80659619002",,"5"
"36092",53.50125,"80679403001",,"6"
"36093",40.70682,"80679403002",,"8"
"36094",51.16763,"80679403003",,"5"
"36095",52.60267,"80679404001",,"5"
"36096",53.01809,"80679404002",,"4"
"36097",58.09834,"80679404003",,"1"
"36098",61.50247,"80679706001",,"3"
"36099",57.04642,"80679706002",,"7"
"36100",44.37883,"80679706003",,"8"
"36101",49.37778,"80679706004",,"4"
"36102",55.89656,"80679706005",,"2"
"36103",60.94977,"80679706006",,"5"
"36104",55.96827,"80679707011",,"1"
"36105",58.46516,"80679707012",,"5"
"36106",57.1402,"80679707013",,"4"
"36107",64.02784,"80679707031",,"5"
"36108",59.37405,"80679707032",,"5"
"36109",52.75483,"80679707033",,"6"
"36110",49.67429,"80679707034",,"7"
"36111",55.83816,"80679707041",,"5"
"36112",52.2405,"80679707042",,"5"
"36113",56.14175,"80679708001",,"8"
"36114",44.17009,"80679708002",,"7"
"36115",47.42504,"80679708003",,"9"
"36116",53.8322,"80679708004",,"6"
"36117",50.51634,"80679709001",,"11"
"36118",50.91762,"80679709002",,"7"
"36119",52.79481,"80679709003",,"8"
"36120",49.16966,"80679710001",,"6"
"36121",49.75906,"80679710002",,"11"
"36122",45.91002,"80679711001",,"9"
"36123",52.73024,"80679711002",,"10"
"36124",49.84141,"80679711003",,"9"
"36125",39.61208,"80690001001",,"10"
"36126",36.82444,"80690001002",,"12"
"36127",47.46215,"80690002011",,"10"
"36128",41.00056,"80690002012",,"7"
"36129",49.90165,"80690002021",,"9"
"36130",45.48256,"80690002022",,"5"
"36131",47.5924,"80690003001",,"5"
"36132",48.90909,"80690003002",,"4"
"36133",45.23526,"80690004011",,"8"
"36134",35.70536,"80690004012",,"7"
"36135",38.67806,"80690004021",,"5"
"36136",41.12631,"80690004022",,"11"
"36137",37.94864,"80690005031",,"6"
"36138",37.78444,"80690005032",,"4"
"36139",36.25228,"80690005033",,"11"
"36140",39.66171,"80690005041",,"9"
"36141",39.02453,"80690005042",,"5"
"36142",42.23078,"80690005051",,"6"
"36143",46.50635,"80690005052",,"6"
"36144",49.11834,"80690005061",,"9"
"36145",33.83166,"80690005062",,"7"
"36146",,"80690006001",,"6"
"36147",27.94941,"80690006002",,"9"
"36148",24.78825,"80690006003",,"5"
"36149",41.80104,"80690007001",,"12"
"36150",49.02867,"80690007002",,"11"
"36151",41.71934,"80690008011",,"9"
"36152",49.65484,"80690008021",,"10"
"36153",46.13485,"80690009011",,"10"
"36154",42.7565,"80690009012",,"11"
"36155",48.45537,"80690009013",,"8"
"36156",32.9123,"80690009021",,"9"
"36157",42.73677,"80690009022",,"5"
"36158",45.005,"80690009023",,"6"
"36159",41.76297,"80690010031",,"13"
"36160",38.00118,"80690010032",,"10"
"36161",41.63065,"80690010033",,"6"
"36162",44.99171,"80690010034",,"7"
"36163",21.54683,"80690010035",,"10"
"36164",42.88064,"80690010041",,"6"
"36165",46.46419,"80690010042",,"7"
"36166",48.2065,"80690010043",,"6"
"36167",43.34883,"80690010044",,"6"
"36168",39.09092,"80690010071",,"9"
"36169",50.2828,"80690010072",,"11"
"36170",46.80864,"80690010073",,"10"
"36171",47.31745,"80690010081",,"11"
"36172",31.71846,"80690010082",,"4"
"36173",42.57908,"80690010091",,"9"
"36174",48.3897,"80690010092",,"10"
"36175",46.45794,"80690010093",,"10"
"36176",49.47706,"80690010094",,"10"
"36177",45.38797,"80690010095",,"9"
"36178",53.77416,"80690010101",,"8"
"36179",47.32526,"80690010102",,"11"
"36180",35.18514,"80690011041",,"7"
"36181",43.32875,"80690011042",,"6"
"36182",49.18541,"80690011043",,"7"
"36183",51.58963,"80690011044",,"9"
"36184",46.38325,"80690011045",,"5"
"36185",42.67014,"80690011061",,"6"
"36186",44.66846,"80690011062",,"11"
"36187",46.0452,"80690011063",,"7"
"36188",40.79379,"80690011064",,"9"
"36189",47.31437,"80690011071",,"6"
"36190",39.36916,"80690011072",,"9"
"36191",44.21215,"80690011073",,"7"
"36192",46.25154,"80690011074",,"9"
"36193",45.85518,"80690011075",,"8"
"36194",45.38464,"80690011091",,"10"
"36195",50.62249,"80690011092",,"10"
"36196",41.77935,"80690011093",,"7"
"36197",36.09031,"80690011094",,"7"
"36198",45.56203,"80690011101",,"8"
"36199",26.90327,"80690011102",,"7"
"36200",39.48105,"80690011103",,"9"
"36201",41.89709,"80690011111",,"6"
"36202",45.86369,"80690011112",,"9"
"36203",45.35092,"80690011121",,"9"
"36204",54.03367,"80690011122",,"4"
"36205",51.79252,"80690011123",,"6"
"36206",49.63809,"80690011131",,"7"
"36207",49.07706,"80690011141",,"6"
"36208",51.07496,"80690013011",,"3"
"36209",48.05351,"80690013012",,"6"
"36210",47.58295,"80690013013",,"7"
"36211",58.73342,"80690013014",,"5"
"36212",44.34273,"80690013041",,"7"
"36213",41.03439,"80690013042",,"8"
"36214",40.59296,"80690013051",,"7"
"36215",39.28647,"80690013052",,"10"
"36216",42.72404,"80690013061",,"8"
"36217",46.12589,"80690013071",,"7"
"36218",59.57385,"80690013081",,"7"
"36219",52.06788,"80690013082",,"7"
"36220",51.91078,"80690013083",,"6"
"36221",43.08957,"80690016011",,"8"
"36222",52.83695,"80690016012",,"8"
"36223",41.06835,"80690016021",,"10"
"36224",47.91735,"80690016022",,"10"
"36225",41.22313,"80690016031",,"10"
"36226",48.15968,"80690016032",,"7"
"36227",50.69232,"80690016033",,"11"
"36228",52.24965,"80690016051",,"7"
"36229",43.8167,"80690016061",,"8"
"36230",47.67254,"80690016071",,"9"
"36231",55.24781,"80690016081",,"7"
"36232",40.20677,"80690017041",,"9"
"36233",39.70998,"80690017042",,"12"
"36234",43.77963,"80690017043",,"9"
"36235",49.02197,"80690017061",,"10"
"36236",42.97732,"80690017062",,"11"
"36237",47.79859,"80690017063",,"11"
"36238",39.62986,"80690017064",,"10"
"36239",32.16313,"80690017065",,"9"
"36240",40.69608,"80690017071",,"7"
"36241",47.54674,"80690017072",,"10"
"36242",50.58933,"80690017073",,"11"
"36243",51.62944,"80690017081",,"6"
"36244",57.87563,"80690017091",,"8"
"36245",51.73454,"80690017092",,"9"
"36246",57.85382,"80690017093",,"6"
"36247",62.17281,"80690017094",,"7"
"36248",36.8906,"80690018041",,"6"
"36249",45.05039,"80690018042",,"6"
"36250",45.91043,"80690018043",,"7"
"36251",45.28818,"80690018044",,"12"
"36252",49.79162,"80690018061",,"8"
"36253",52.01849,"80690018062",,"8"
"36254",49.82197,"80690018063",,"7"
"36255",44.38836,"80690018071",,"6"
"36256",49.38565,"80690018072",,"5"
"36257",48.60489,"80690018073",,"9"
"36258",45.02187,"80690018074",,"9"
"36259",60.84157,"80690018081",,"3"
"36260",53.95654,"80690018082",,"5"
"36261",51.50027,"80690018083",,"7"
"36262",52.69351,"80690018091",,"5"
"36263",50.47003,"80690018092",,"8"
"36264",53.68886,"80690018093",,"5"
"36265",43.54531,"80690019011",,"7"
"36266",36.82301,"80690019012",,"9"
"36267",47.29219,"80690019013",,"9"
"36268",47.92572,"80690019021",,"9"
"36269",48.4473,"80690019022",,"10"
"36270",42.89481,"80690019023",,"12"
"36271",48.59339,"80690019024",,"9"
"36272",57.71281,"80690019031",,"2"
"36273",51.11739,"80690019032",,"3"
"36274",59.86642,"80690019033",,"5"
"36275",45.1921,"80690020051",,"10"
"36276",43.67092,"80690020052",,"10"
"36277",38.16076,"80690020071",,"13"
"36278",50.3956,"80690020072",,"7"
"36279",46.20205,"80690020073",,"7"
"36280",51.36452,"80690020081",,"8"
"36281",43.95415,"80690020082",,"8"
"36282",59.7007,"80690020101",,"4"
"36283",46.71979,"80690020111",,"4"
"36284",51.10339,"80690020112",,"6"
"36285",49.09359,"80690020113",,"5"
"36286",52.39338,"80690020114",,"5"
"36287",52.45609,"80690023001",,"5"
"36288",50.36428,"80690023002",,"5"
"36289",62.04333,"80690024011",,"4"
"36290",49.95967,"80690024012",,"5"
"36291",59.77619,"80690024021",,"4"
"36292",58.37364,"80690024022",,"5"
"36293",64.10274,"80690024023",,"2"
"36294",55.12549,"80690025011",,"5"
"36295",55.20916,"80690025012",,"7"
"36296",56.6637,"80690025021",,"5"
"36297",53.94059,"80690025022",,"2"
"36298",48.89107,"80690025023",,"10"
"36299",47.90561,"80690025024",,"9"
"36300",64.09026,"80690025031",,"4"
"36301",52.28347,"80690026001",,"5"
"36302",65.21031,"80690026002",,"4"
"36303",64.33154,"80690026003",,"5"
"36304",64.3279,"80690026004",,"5"
"36305",47.62973,"80690027001",,"12"
"36306",46.73245,"80690027002",,"7"
"36307",44.77721,"80690027003",,"8"
"36308",53.30471,"80690027004",,"8"
"36309",53.39042,"80690028011",,"7"
"36310",59.71787,"80690028012",,"8"
"36311",50.51831,"80690028013",,"8"
"36312",52.95536,"80690028021",,"9"
"36313",54.75332,"80690028022",,"9"
"36314",50.34878,"80690028023",,"9"
"36315",53.57329,"80690028024",,"5"
"36316",63.93886,"80690028031",,"4"
"36317",,"80710001001",,"5"
"36318",,"80710001002",,"7"
"36319",,"80710001003",,"8"
"36320",,"80710002001",,"11"
"36321",,"80710002002",,"6"
"36322",,"80710002003",,"8"
"36323",,"80710003001",,"5"
"36324",,"80710003002",,"4"
"36325",,"80710003003",,"5"
"36326",,"80710004001",,"8"
"36327",,"80710004002",,"4"
"36328",,"80710004003",,"11"
"36329",,"80710005001",,"13"
"36330",,"80710005002",,"5"
"36331",,"80710008001",,"4"
"36332",,"80710008002",,"7"
"36333",,"80710008003",,"4"
"36334",,"80739617001",,"7"
"36335",,"80739617002",,"2"
"36336",,"80739617003",,"9"
"36337",,"80739618001",,"6"
"36338",,"80739618002",,"4"
"36339",60.96917,"80759659001",,"5"
"36340",70.92542,"80759660001",,"5"
"36341",58.17929,"80759661001",,"7"
"36342",44.91915,"80759661002",,"12"
"36343",40.17779,"80759661003",,"11"
"36344",56.94654,"80759661004",,"5"
"36345",53.3016,"80759661005",,"5"
"36346",49.51248,"80759662001",,"7"
"36347",48.58527,"80759662002",,"12"
"36348",45.34772,"80759662003",,"11"
"36349",54.06654,"80759663001",,"6"
"36350",48.1845,"80759663002",,"11"
"36351",51.54093,"80759663003",,"10"
"36352",46.59636,"80759663004",,"10"
"36353",69.50247,"80759664001",,"5"
"36354",54.43388,"80759664002",,"3"
"36355",34.56509,"80770002001",,"13"
"36356",39.19507,"80770002002",,"13"
"36357",42.92055,"80770003001",,"12"
"36358",40.05502,"80770003002",,"12"
"36359",44.97447,"80770004001",,"7"
"36360",40.26606,"80770004002",,"13"
"36361",35.59123,"80770004003",,"11"
"36362",42.97441,"80770004004",,"11"
"36363",31.67966,"80770005001",,"9"
"36364",42.54828,"80770005002",,"9"
"36365",45.12747,"80770006011",,"8"
"36366",38.84911,"80770006012",,"9"
"36367",38.18585,"80770006013",,"8"
"36368",39.91311,"80770006021",,"10"
"36369",44.76341,"80770006022",,"12"
"36370",35.69848,"80770006023",,"13"
"36371",46.0719,"80770006024",,"7"
"36372",44.30764,"80770006025",,"10"
"36373",43.34692,"80770007001",,"10"
"36374",39.56461,"80770007002",,"9"
"36375",43.50769,"80770007003",,"11"
"36376",46.62501,"80770008001",,"8"
"36377",48.18418,"80770008002",,"5"
"36378",47.50021,"80770008003",,"8"
"36379",48.25812,"80770009001",,"9"
"36380",52.12432,"80770010011",,"9"
"36381",43.66627,"80770010012",,"9"
"36382",50.66889,"80770010013",,"8"
"36383",57.06293,"80770010021",,"9"
"36384",37.14001,"80770010022",,"8"
"36385",51.37816,"80770010023",,"11"
"36386",53.83349,"80770010024",,"6"
"36387",50.43549,"80770011011",,"7"
"36388",42.41556,"80770011012",,"7"
"36389",36.98962,"80770011013",,"6"
"36390",41.26143,"80770011014",,"10"
"36391",37.5297,"80770011015",,"7"
"36392",49.57084,"80770011021",,"10"
"36393",45.3317,"80770011022",,"7"
"36394",49.80471,"80770011023",,"6"
"36395",53.19237,"80770011024",,"9"
"36396",60.423,"80770012001",,"5"
"36397",63.92062,"80770012002",,"5"
"36398",49.65006,"80770013011",,"5"
"36399",45.2218,"80770013012",,"11"
"36400",47.66361,"80770013013",,"8"
"36401",44.86739,"80770013014",,"8"
"36402",40.33619,"80770013015",,"8"
"36403",48.20468,"80770013016",,"6"
"36404",53.60667,"80770013021",,"7"
"36405",51.9464,"80770013022",,"7"
"36406",52.52438,"80770013023",,"5"
"36407",57.46755,"80770014021",,"7"
"36408",61.06353,"80770014022",,"6"
"36409",63.88786,"80770014023",,"7"
"36410",51.98564,"80770014031",,"7"
"36411",56.95373,"80770014032",,"8"
"36412",53.05545,"80770014041",,"3"
"36413",52.47971,"80770014042",,"7"
"36414",47.77044,"80770015011",,"8"
"36415",49.95828,"80770015012",,"11"
"36416",51.50289,"80770015013",,"9"
"36417",50.8911,"80770015014",,"6"
"36418",53.17919,"80770015015",,"8"
"36419",57.79608,"80770015021",,"4"
"36420",63.78295,"80770015022",,"4"
"36421",56.89886,"80770015023",,"4"
"36422",61.89304,"80770016001",,"5"
"36423",53.27208,"80770016002",,"8"
"36424",57.22003,"80770017021",,"5"
"36425",47.46649,"80770017022",,"9"
"36426",60.96232,"80770017023",,"8"
"36427",55.48298,"80770017024",,"6"
"36428",52.60654,"80770017031",,"4"
"36429",43.37495,"80770017032",,"10"
"36430",49.85138,"80770017033",,"8"
"36431",44.33898,"80770017051",,"7"
"36432",47.05742,"80770017052",,"8"
"36433",46.72257,"80770017053",,"10"
"36434",47.20592,"80770017061",,"7"
"36435",42.98332,"80770017062",,"3"
"36436",37.12834,"80770017071",,"7"
"36437",51.77608,"80770017072",,"6"
"36438",45.94026,"80770017073",,"7"
"36439",59.14671,"80770018001",,"7"
"36440",56.49011,"80770018002",,"5"
"36441",59.35111,"80770019001",,"4"
"36442",59.78355,"80770019002",,"3"
"36443",,"80799736001",,"7"
"36444",,"80810003001",,"6"
"36445",,"80810003002",,"4"
"36446",,"80810004001",,"10"
"36447",,"80810004002",,"3"
"36448",,"80810004003",,"8"
"36449",,"80810004004",,"11"
"36450",,"80810004005",,"8"
"36451",,"80810005001",,"7"
"36452",,"80810005002",,"7"
"36453",,"80810005003",,"3"
"36454",,"80810005004",,"6"
"36455",,"80810005005",,"9"
"36456",,"80810005006",,"11"
"36457",,"80810006001",,"5"
"36458",,"80810006002",,"3"
"36459",,"80839411001",,"5"
"36460",,"80839411002",,"5"
"36461",,"80839690001",,"7"
"36462",,"80839690002",,"5"
"36463",,"80839691001",,"4"
"36464",,"80839691002",,"7"
"36465",,"80839692001",,"3"
"36466",,"80839692002",,"3"
"36467",,"80839693001",,"10"
"36468",,"80839693002",,"6"
"36469",,"80839693003",,"6"
"36470",,"80839693004",,"7"
"36471",,"80839693005",,"13"
"36472",,"80839693006",,"5"
"36473",,"80839693007",,"7"
"36474",,"80839694001",,"8"
"36475",,"80839694002",,"11"
"36476",,"80839694003",,"12"
"36477",,"80839694004",,"6"
"36478",,"80839696001",,"4"
"36479",,"80839696002",,"3"
"36480",,"80839696003",,"4"
"36481",53.5706,"80859661001",,"6"
"36482",58.46656,"80859661002",,"6"
"36483",65.75885,"80859661003",,"3"
"36484",64.94905,"80859662011",,"4"
"36485",76.00475,"80859662012",,"4"
"36486",57.97869,"80859662021",,"3"
"36487",55.04471,"80859662022",,"8"
"36488",63.11171,"80859662023",,"5"
"36489",46.3459,"80859663001",,"11"
"36490",44.06943,"80859663002",,"13"
"36491",46.20534,"80859663003",,"10"
"36492",51.91746,"80859663004",,"10"
"36493",49.61377,"80859663005",,"9"
"36494",49.11193,"80859664001",,"9"
"36495",44.48448,"80859664002",,"11"
"36496",50.05966,"80859664003",,"11"
"36497",52.44834,"80859664004",,"9"
"36498",55.57144,"80859664005",,"7"
"36499",69.55686,"80859665011",,"7"
"36500",60.09391,"80859665012",,"7"
"36501",73.42346,"80859665013",,"3"
"36502",61.21916,"80859665021",,"7"
"36503",55.81774,"80859665022",,"4"
"36504",54.09917,"80859665023",,"3"
"36505",62.6581,"80859665031",,"2"
"36506",60.53003,"80859665032",,"6"
"36507",58.97834,"80859666011",,"5"
"36508",54.92084,"80859666012",,"6"
"36509",47.26605,"80859666013",,"5"
"36510",42.50696,"80859666014",,"4"
"36511",59.38659,"80859666021",,"5"
"36512",60.06064,"80859666022",,"2"
"36513",62.46761,"80859666023",,"4"
"36514",74.42329,"80870001001",,"4"
"36515",63.92833,"80870001002",,"2"
"36516",70.95411,"80870001003",,"5"
"36517",75.17838,"80870002001",,"4"
"36518",63.79202,"80870002002",,"6"
"36519",64.79747,"80870002003",,"4"
"36520",62.71646,"80870003001",,"4"
"36521",49.32383,"80870004001",,"11"
"36522",56.18161,"80870004002",,"9"
"36523",51.49854,"80870004003",,"11"
"36524",53.97566,"80870005001",,"9"
"36525",46.34953,"80870005002",,"12"
"36526",43.65053,"80870005003",,"10"
"36527",62.8818,"80870006001",,"6"
"36528",49.65686,"80870006002",,"4"
"36529",46.28393,"80870006003",,"6"
"36530",53.48841,"80870006004",,"6"
"36531",49.22176,"80870006005",,"6"
"36532",50.48301,"80870007001",,"8"
"36533",60.8754,"80870007002",,"6"
"36534",45.01834,"80870007003",,"9"
"36535",48.88455,"80870007004",,"11"
"36536",66.84066,"80870007005",,"5"
"36537",66.50601,"80870008001",,"4"
"36538",80.25221,"80870008002",,"4"
"36539",,"80899680001",,"6"
"36540",,"80899680002",,"9"
"36541",,"80899681001",,"3"
"36542",,"80899681002",,"12"
"36543",,"80899681003",,"10"
"36544",,"80899682001",,"4"
"36545",,"80899682002",,"5"
"36546",,"80899682003",,"8"
"36547",,"80899683001",,"6"
